date,LHX,ENB,CRM,vwretd
2019-09-05,-0.007114,0.012181,0.008592,0.012384
2019-09-06,0.012115,0.007925,-0.017559,0.000270
2019-09-09,-0.027387,0.001747,-0.010128,0.000597
2019-09-10,-0.000958,0.009302,0.000736,0.001209
2019-09-11,-0.003835,0.001440,0.029669,0.008121
2019-09-12,0.007747,-0.002013,0.004283,0.002394
2019-09-13,-0.009454,0.005764,-0.011438,-0.000402
2019-09-16,0.031574,0.007450,0.000196,-0.001251
2019-09-17,0.001215,0.002560,-0.001242,0.002169
2019-09-18,0.002054,-0.001702,-0.000327,-0.000724
2019-09-19,-0.002981,0.000284,0.005433,-0.000145
2019-09-20,-0.009717,0.003977,0.010417,-0.004082
2019-09-23,0.006227,-0.005376,-0.003544,-0.000094
2019-09-24,-0.006517,0.006259,-0.016812,-0.009181
2019-09-25,0.003256,-0.001696,0.006182,0.005652
2019-09-26,0.002916,0.011895,-0.004249,-0.003072
2019-09-27,-0.020167,0.008956,-0.026782,-0.005689
2019-09-30,-0.001340,-0.026907,0.001214,0.004452
2019-10-01,-0.023725,0.001710,-0.005053,-0.012535
2019-10-02,-0.002062,-0.028458,-0.023495,-0.016124
2019-10-03,0.014464,0.006444,0.019276,0.007636
2019-10-04,0.007565,0.012806,0.007007,0.012663
2019-10-07,-0.009626,0.000000,0.005202,-0.003916
2019-10-08,0.016912,-0.000575,-0.019422,-0.015075
2019-10-09,-0.001481,0.011213,0.007813,0.008366
2019-10-10,0.004738,0.013932,-0.004352,0.005609
2019-10-11,-0.004716,0.007011,0.020217,0.011399
2019-10-14,-0.011008,-0.008076,0.000000,-0.001618
2019-10-15,-0.005420,0.001965,0.022561,0.009102
2019-10-16,0.006131,-0.000280,-0.037777,-0.001892
2019-10-17,-0.028243,0.001682,-0.005443,0.003690
2019-10-18,-0.014233,0.010353,-0.014230,-0.003714
2019-10-21,0.007977,0.002769,0.003192,0.006672
2019-10-22,0.005059,0.001657,-0.015358,-0.003284
2019-10-23,-0.001445,0.007996,0.019673,0.002377
2019-10-24,0.018565,0.000821,0.020602,0.002351
2019-10-25,-0.015385,-0.003006,0.016001,0.004071
2019-10-28,-0.001841,0.004386,0.028573,0.005234
2019-10-29,0.011965,-0.005731,0.001938,-0.000574
2019-10-30,0.023794,0.000000,0.020569,0.002780
2019-10-31,-0.007266,-0.000549,-0.011309,-0.003480
2019-11-01,-0.023751,0.012634,0.020768,0.010212
2019-11-04,-0.032173,0.000271,-0.013397,0.003762
2019-11-05,-0.009696,0.001085,0.003490,-0.001073
2019-11-06,0.015075,-0.000271,0.004932,-0.000325
2019-11-07,-0.005461,-0.004877,0.003587,0.002842
2019-11-08,0.005850,0.020147,0.010094,0.002642
2019-11-11,-0.004387,0.007739,0.004159,-0.001637
2019-11-12,0.015526,0.013242,0.006676,0.001141
2019-11-13,0.005247,0.012284,-0.001596,0.000337
2019-11-14,0.002660,-0.011699,0.002768,0.000987
2019-11-15,0.013817,0.012195,0.000981,0.007074
2019-11-18,0.001086,-0.003143,-0.002696,0.000148
2019-11-19,0.002022,-0.011561,0.007311,0.000027
2019-11-20,0.008171,0.002392,0.001464,-0.002962
2019-11-21,-0.024413,0.001326,-0.008039,-0.001708
2019-11-22,-0.002110,-0.009269,-0.000430,0.002020
2019-11-25,-0.010824,0.009890,-0.006756,0.008560
2019-11-26,0.016388,-0.001588,0.005133,0.002218
2019-11-27,0.003956,0.006098,-0.006337,0.004320
2019-11-29,0.002943,0.001318,0.008544,-0.004045
2019-12-02,-0.033915,-0.004474,-0.011603,-0.008547
2019-12-03,0.003449,0.003701,0.003540,-0.005643
2019-12-04,-0.006464,0.007638,-0.031813,0.006030
2019-12-05,-0.001497,0.005489,0.011443,0.001102
2019-12-06,-0.004654,0.001040,-0.001327,0.008432
2019-12-09,0.005870,0.007531,-0.003354,-0.002700
2019-12-10,0.017250,-0.002320,-0.006858,-0.000696
2019-12-11,0.007717,-0.001550,-0.000064,0.002740
2019-12-12,-0.011084,-0.010091,0.014067,0.007859
2019-12-13,0.019870,0.001307,0.016016,0.000027
2019-12-16,0.005795,0.008353,0.005151,0.007073
2019-12-17,-0.011225,-0.002589,-0.002038,0.000547
2019-12-18,-0.006831,0.014015,-0.000928,0.000228
2019-12-19,-0.001568,0.001024,0.011457,0.004192
2019-12-20,0.013069,0.007926,0.007470,0.004534
2019-12-23,0.008700,0.003805,-0.004923,0.000956
2019-12-24,-0.002528,-0.000253,-0.002993,0.000380
2019-12-26,0.001938,0.002781,0.007718,0.004616
2019-12-27,0.000496,-0.002017,0.002857,-0.000643
2019-12-30,-0.008081,-0.001010,-0.015396,-0.005105
2019-12-31,-0.011046,0.005563,0.001231,0.002964
2020-01-02,0.027493,-0.001509,0.026746,0.007412
2020-01-03,0.035217,-0.001763,-0.004911,-0.005828
2020-01-06,0.005939,0.009334,0.043811,0.003269
2020-01-07,0.004770,-0.006748,0.014702,-0.002147
2020-01-08,-0.006769,0.004278,0.007557,0.004028
2020-01-09,0.004733,-0.001754,0.012801,0.005831
2020-01-10,-0.009044,0.002510,0.003341,-0.002578
2020-01-13,0.010600,0.008262,0.020255,0.007077
2020-01-14,0.000847,-0.000993,-0.009410,-0.000394
2020-01-15,0.001786,-0.000746,-0.005820,0.001938
2020-01-16,0.005583,0.007214,0.009003,0.008389
2020-01-17,0.023466,0.000741,-0.002518,0.002523
2020-01-21,0.004923,0.005429,0.016682,-0.003027
2020-01-22,-0.002495,0.002455,-0.013602,0.000376
2020-01-23,0.013187,0.003918,0.006730,0.001000
2020-01-24,0.000763,0.001219,-0.010164,-0.008836
2020-01-27,-0.002960,-0.005359,-0.007688,-0.014872
2020-01-28,0.003688,0.006368,0.011842,0.009614
2020-01-29,0.001927,0.000973,-0.005906,-0.001160
2020-01-30,0.005233,0.003161,0.021456,0.002780
2020-01-31,-0.015173,-0.014300,-0.018097,-0.016642
2020-02-03,-0.001988,0.009835,0.017059,0.007562
2020-02-04,0.012902,0.004139,0.015748,0.014853
2020-02-05,-0.001207,0.014064,-0.015132,0.009336
2020-02-06,0.011232,0.006935,0.006685,0.002601
2020-02-07,0.017170,0.001662,-0.005409,-0.005527
2020-02-10,-0.001131,0.009483,0.018307,0.006756
2020-02-11,-0.006969,0.004462,-0.000053,0.003402
2020-02-12,0.008947,0.006780,0.001851,0.006406
2020-02-13,-0.013172,-0.009974,-0.004328,-0.000773
2020-02-14,0.006784,0.004284,0.006944,0.001660
2020-02-18,0.000788,-0.015166,0.006002,-0.001944
2020-02-19,-0.012023,0.009865,0.009315,0.005179
2020-02-20,-0.009647,-0.005004,0.002541,-0.002604
2020-02-21,-0.004468,0.002634,-0.019963,-0.009789
2020-02-24,-0.016786,-0.024600,-0.018786,-0.031760
2020-02-25,-0.042454,-0.023751,-0.025116,-0.029476
2020-02-26,0.002670,-0.016303,-0.013240,-0.005395
2020-02-27,-0.039844,-0.039776,-0.037569,-0.040987
2020-02-28,-0.020848,-0.006107,-0.010166,-0.008552
2020-03-02,0.021848,0.020572,0.037324,0.040304
2020-03-03,-0.016679,-0.009686,-0.041808,-0.024635
2020-03-04,0.065231,0.026434,0.037315,0.037552
2020-03-05,-0.052306,-0.008756,-0.034663,-0.031529
2020-03-06,-0.003191,-0.012211,-0.032547,-0.017785
2020-03-09,-0.066773,-0.178327,-0.078437,-0.079317
2020-03-10,0.051131,0.034891,0.066993,0.044398
2020-03-11,-0.039568,-0.035261,-0.041961,-0.049958
2020-03-12,-0.114090,-0.167682,-0.090445,-0.096841
2020-03-13,0.069931,0.191448,0.051142,0.085502
2020-03-16,-0.142994,-0.117039,-0.158885,-0.118168
2020-03-17,0.109834,-0.018308,0.089461,0.053074
2020-03-18,-0.005682,-0.107796,-0.023482,-0.059610
2020-03-19,-0.046729,0.038462,0.054598,0.014319
2020-03-20,-0.038092,0.031804,-0.000789,-0.037156
2020-03-23,-0.024799,-0.073742,0.008396,-0.026878
2020-03-24,0.078884,0.133951,0.093367,0.091556
2020-03-25,0.070278,0.060178,-0.042827,0.016379
2020-03-26,0.098236,0.042046,0.052156,0.057470
2020-03-27,-0.028871,-0.067249,-0.056421,-0.033038
2020-03-30,-0.016432,0.016583,0.026370,0.029038
2020-03-31,-0.010112,0.031560,-0.039173,-0.012277
2020-04-01,-0.016378,-0.064627,-0.068898,-0.045015
2020-04-02,0.035841,0.010290,0.001940,0.019501
2020-04-03,-0.027354,0.016733,-0.000075,-0.015754
2020-04-06,0.030812,0.025045,0.098578,0.067894
2020-04-07,-0.022283,-0.017103,-0.016808,0.000476
2020-04-08,0.029461,0.007102,0.041704,0.033821
2020-04-09,0.030184,0.011989,0.022697,0.018252
2020-04-13,-0.012946,0.000000,-0.013264,-0.010146
2020-04-14,0.046092,0.028223,0.034164,0.028171
2020-04-15,-0.010152,-0.038292,-0.013189,-0.023057
2020-04-16,0.016513,0.004228,0.009188,0.004197
2020-04-17,0.026637,0.031579,0.035400,0.027687
2020-04-20,-0.042555,-0.002721,0.000861,-0.015553
2020-04-21,-0.036235,-0.040587,-0.074957,-0.029210
2020-04-22,0.021195,0.018486,0.023778,0.021875
2020-04-23,-0.012151,0.007679,-0.015700,0.001250
2020-04-24,0.002217,0.011777,0.014896,0.013045
2020-04-27,0.015012,0.015406,0.023704,0.017511
2020-04-28,0.016035,0.024612,-0.020110,-0.002298
2020-04-29,-0.002503,0.051991,0.038651,0.028865
2020-04-30,-0.008193,-0.040350,0.009475,-0.013076
2020-05-01,-0.021889,-0.026727,-0.034455,-0.028041
2020-05-04,-0.013934,0.008372,0.032615,0.004810
2020-05-05,0.011669,0.016606,0.011024,0.008738
2020-05-06,-0.034339,-0.000980,0.002573,-0.005853
2020-05-07,-0.000110,0.042184,0.038064,0.013322
2020-05-08,-0.008439,0.005334,0.035315,0.018605
2020-05-11,-0.008566,0.028090,0.038488,-0.000441
2020-05-12,0.006745,-0.021554,-0.028083,-0.020370
2020-05-13,-0.016998,-0.030717,-0.044497,-0.019027
2020-05-14,0.001690,-0.000775,-0.015562,0.010302
2020-05-15,-0.005960,0.017624,0.025928,0.005234
2020-05-18,0.023419,0.026299,0.006829,0.033368
2020-05-19,-0.005693,0.002500,0.020522,-0.009706
2020-05-20,-0.003947,-0.001559,0.005056,0.017387
2020-05-21,0.027570,-0.015923,-0.009439,-0.006646
2020-05-22,-0.019933,-0.001586,0.014778,0.002656
2020-05-26,0.023940,0.007626,-0.007478,0.014186
2020-05-27,0.044271,0.014191,0.000453,0.014962
2020-05-28,0.019591,0.005597,0.025481,-0.003516
2020-05-29,0.013826,0.003401,-0.034843,0.004678
2020-06-01,-0.012434,0.016641,0.008982,0.006645
2020-06-02,-0.007903,0.010003,-0.012078,0.008413
2020-06-03,0.031043,-0.001201,0.004362,0.014862
2020-06-04,-0.005633,-0.016827,-0.020287,-0.003038
2020-06-05,0.027020,0.018949,0.014232,0.025002
2020-06-08,0.023381,0.016797,0.015355,0.014235
2020-06-09,-0.006582,-0.025959,-0.011272,-0.009508
2020-06-10,-0.007586,-0.022714,0.043194,-0.006659
2020-06-11,-0.049299,-0.056709,-0.055189,-0.058203
2020-06-12,-0.017098,0.018725,0.017786,0.014074
2020-06-15,-0.026145,0.003547,0.019987,0.010691
2020-06-16,0.015470,0.031491,0.010470,0.017647
2020-06-17,0.002199,-0.017445,0.005098,-0.004129
2020-06-18,-0.016612,0.008243,0.034509,0.001198
2020-06-19,-0.031926,-0.022013,-0.003783,-0.004599
2020-06-22,0.010755,-0.002251,0.025140,0.006682
2020-06-23,-0.037731,-0.003223,-0.013514,0.003905
2020-06-24,-0.050832,-0.026835,-0.018566,-0.025737
2020-06-25,0.015157,0.006977,0.015036,0.011260
2020-06-26,-0.006909,-0.022435,-0.027450,-0.022878
2020-06-29,0.030600,0.022275,0.000874,0.014497
2020-06-30,-0.029348,0.004292,0.021819,0.014671
2020-07-01,0.004833,-0.006575,0.024342,0.004033
2020-07-02,0.008857,0.013567,0.003335,0.005020
2020-07-06,0.011628,-0.004571,0.026957,0.014885
2020-07-07,-0.036322,-0.018039,-0.006777,-0.010264
2020-07-08,-0.018070,0.005344,0.019859,0.008437
2020-07-09,-0.029456,-0.016944,0.002297,-0.005703
2020-07-10,0.016959,0.000338,-0.009266,0.010386
2020-07-13,-0.000492,0.003378,-0.052997,-0.011212
2020-07-14,-0.000431,0.029966,0.006478,0.013290
2020-07-15,0.027531,0.012749,-0.007755,0.011800
2020-07-16,0.001199,-0.007747,-0.013717,-0.004003
2020-07-17,0.017542,-0.002602,0.012237,0.003636
2020-07-20,-0.016827,-0.003588,0.038929,0.008567
2020-07-21,0.010712,0.013421,-0.021990,0.002298
2020-07-22,0.026348,0.015504,0.002673,0.005138
2020-07-23,-0.003865,-0.006043,-0.014479,-0.010909
2020-07-24,-0.008282,0.000960,-0.000265,-0.006986
2020-07-27,-0.021549,0.000959,0.013104,0.009010
2020-07-28,0.022978,0.008623,-0.007646,-0.006926
2020-07-29,0.009335,0.033566,0.021689,0.013428
2020-07-30,0.001329,-0.013480,-0.009865,-0.003768
2020-07-31,-0.028286,-0.006211,0.016432,0.004524
2020-08-03,-0.002673,-0.007187,0.042802,0.008692
2020-08-04,-0.003514,0.038086,-0.008760,0.004528
2020-08-05,0.028992,-0.003942,0.006107,0.007526
2020-08-06,0.008888,0.006393,0.025414,0.004654
2020-08-07,0.011343,-0.001815,-0.032437,0.000244
2020-08-10,0.020155,0.015152,-0.019348,0.002652
2020-08-11,0.008148,0.000597,-0.026222,-0.007931
2020-08-12,0.013452,0.013723,0.003281,0.012994
2020-08-13,-0.011471,-0.014726,0.013083,-0.000593
2020-08-14,0.008897,0.000000,-0.008609,-0.000669
2020-08-17,-0.005641,0.001217,0.016954,0.005019
2020-08-18,-0.003140,0.001823,0.036952,0.001404
2020-08-19,0.001105,-0.005460,0.005392,-0.004378
2020-08-20,-0.012253,0.000000,0.021452,0.002806
2020-08-21,-0.002068,0.000610,-0.009451,0.001599
2020-08-24,0.022062,-0.000305,0.004481,0.008910
2020-08-25,-0.008273,-0.003659,0.036410,0.003408
2020-08-26,-0.009502,-0.016218,0.260449,0.008729
2020-08-27,0.010429,0.008709,0.014689,0.001686
2020-08-28,-0.007065,0.004009,-0.018891,0.006925
2020-08-31,0.004725,-0.016585,0.005717,-0.001560
2020-09-01,-0.016709,0.007183,0.031542,0.008490
2020-09-02,0.029372,0.009612,-0.016213,0.012122
2020-09-03,-0.004537,-0.015049,-0.042213,-0.033998
2020-09-04,-0.002087,-0.015279,-0.038904,-0.008065
2020-09-08,-0.006988,-0.014566,-0.052729,-0.026800
2020-09-09,0.006848,0.019601,0.037966,0.019843
2020-09-10,-0.024552,-0.021431,-0.010502,-0.015557
2020-09-11,0.026247,0.004509,-0.018967,-0.000188
2020-09-14,0.003314,-0.009298,0.014562,0.015413
2020-09-15,-0.015691,0.001295,0.020435,0.005411
2020-09-16,0.019018,0.000323,-0.004291,-0.003147
2020-09-17,0.017894,-0.003554,-0.024222,-0.007869
2020-09-18,-0.001240,-0.011025,-0.007157,-0.008825
2020-09-21,-0.041197,-0.014426,0.009350,-0.012511
2020-09-22,0.017851,0.014970,0.011141,0.009333
2020-09-23,-0.014495,-0.032776,-0.047583,-0.024029
2020-09-24,-0.013417,0.004405,0.006610,0.002036
2020-09-25,0.012974,0.011808,0.021848,0.015674
2020-09-28,0.003427,0.003001,0.016190,0.016584
2020-09-29,-0.016123,-0.017620,0.003162,-0.004001
2020-09-30,-0.033627,-0.011844,0.015640,0.006881
2020-10-01,0.016781,-0.005479,0.008475,0.007865
2020-10-02,0.002201,-0.002755,-0.022095,-0.007735
2020-10-05,0.007685,0.020028,0.014848,0.018302
2020-10-06,-0.002523,-0.019634,-0.005526,-0.011910
2020-10-07,0.008278,0.008633,0.039338,0.017039
2020-10-08,0.015621,0.038001,0.000923,0.008516
2020-10-09,-0.015100,-0.016161,0.022135,0.008550
2020-10-12,-0.002337,-0.005028,0.004098,0.013469
2020-10-13,-0.003599,-0.002358,-0.000899,-0.004951
2020-10-14,0.011123,-0.005741,-0.018739,-0.006017
2020-10-15,-0.016331,-0.005774,-0.015697,-0.000777
2020-10-16,0.005188,0.006150,0.003220,-0.000707
2020-10-19,-0.016861,-0.013243,-0.013692,-0.014167
2020-10-20,-0.001283,0.000344,0.003765,0.003821
2020-10-21,-0.008177,-0.005504,-0.006798,-0.003440
2020-10-22,-0.001237,0.015566,-0.017937,0.006130
2020-10-23,0.012972,-0.014986,0.003405,0.003817
2020-10-26,-0.011467,-0.014523,-0.034089,-0.018085
2020-10-27,-0.021021,-0.006667,0.034383,-0.003025
2020-10-28,-0.029712,-0.026846,-0.047423,-0.032808
2020-10-29,0.010104,0.000363,-0.005410,0.010473
2020-10-30,-0.011292,0.000000,-0.020536,-0.013112
2020-11-02,0.057662,-0.002540,0.000775,0.012086
2020-11-03,0.049354,0.008367,0.020133,0.018824
2020-11-04,0.025110,0.005051,0.057395,0.019588
2020-11-05,-0.012330,0.019024,0.037808,0.021074
2020-11-06,-0.011600,-0.033462,-0.000269,-0.000045
2020-11-09,0.038616,0.055029,-0.003344,0.010634
2020-11-10,0.019801,0.050432,-0.044816,-0.000557
2020-11-11,-0.009603,0.001973,0.026326,0.008042
2020-11-12,0.008470,-0.029839,-0.018727,-0.009669
2020-11-13,0.026413,-0.017623,0.000361,0.013293
2020-11-16,0.029336,0.019697,0.001523,0.012334
2020-11-17,-0.007850,0.023801,0.025131,-0.001528
2020-11-18,-0.010482,-0.020216,0.003865,-0.009049
2020-11-19,0.001324,0.002063,0.029126,0.005837
2020-11-20,-0.021761,0.003775,-0.024976,-0.004295
2020-11-23,0.013577,0.023590,-0.001550,0.007981
2020-11-24,0.008913,0.046092,0.012420,0.015105
2020-11-25,-0.004341,0.015964,-0.053749,0.000178
2020-11-27,-0.002616,0.001257,0.003282,0.003998
2020-11-30,-0.012753,-0.020402,-0.007390,-0.005743
2020-12-01,-0.000781,0.004165,-0.018104,0.009645
2020-12-02,-0.001564,0.026484,-0.085229,0.001192
2020-12-03,0.006056,0.017408,0.000861,0.002272
2020-12-04,0.012143,0.019860,0.022130,0.010477
2020-12-07,-0.017484,-0.002996,0.008147,-0.000220
2020-12-08,-0.012420,0.004207,0.000703,0.004283
2020-12-09,-0.005020,0.003890,-0.031993,-0.009558
2020-12-10,-0.004249,0.020268,0.010654,0.002640
2020-12-11,0.008960,-0.003798,-0.002243,-0.002252
2020-12-14,0.004070,-0.021994,-0.005170,-0.003267
2020-12-15,-0.008581,0.010795,-0.005062,0.013083
2020-12-16,-0.011629,-0.013052,0.015762,0.001387
2020-12-17,-0.002256,-0.003907,0.010285,0.007947
2020-12-18,0.008077,-0.010561,0.006684,-0.002101
2020-12-21,-0.011591,-0.014029,-0.004221,-0.002928
2020-12-22,-0.005026,-0.013300,0.020753,0.000602
2020-12-23,0.009451,0.006270,-0.016179,0.001445
2020-12-24,-0.003713,0.002804,-0.007255,0.002330
2020-12-28,0.011666,-0.012116,-0.005049,0.003847
2020-12-29,-0.005499,0.000943,-0.009704,-0.003652
2020-12-30,0.007300,0.004398,-0.000270,0.003291
2020-12-31,0.007301,0.000626,0.000585,0.003558
2021-01-04,-0.045392,-0.000625,-0.009976,-0.013064
2021-01-05,0.010585,0.042853,0.005492,0.009014
2021-01-06,0.002303,-0.010798,-0.024242,0.008037
2021-01-07,-0.008316,0.021831,0.008466,0.016263
2021-01-08,-0.003034,-0.010386,0.018626,0.004688
2021-01-11,0.015440,-0.003298,-0.017069,-0.005645
2021-01-12,0.008120,0.014440,-0.012509,0.004197
2021-01-13,0.009460,0.026097,0.012342,0.000912
2021-01-14,0.021636,0.028902,-0.011825,-0.000047
2021-01-15,-0.011480,-0.009551,-0.011410,-0.008542
2021-01-19,0.008060,-0.005105,0.016984,0.008537
2021-01-20,-0.009048,0.013683,0.030818,0.012048
2021-01-21,-0.027869,-0.014342,-0.005684,-0.000935
2021-01-22,0.003659,-0.011127,0.016204,-0.001461
2021-01-25,0.007780,-0.002308,0.000664,0.002429
2021-01-26,-0.028667,0.008097,0.001505,-0.002925
2021-01-27,-0.004335,-0.029260,-0.006541,-0.024763
2021-01-28,-0.013844,0.004728,0.007652,0.009276
2021-01-29,-0.029152,-0.011765,-0.004150,-0.017643
2021-02-01,0.011953,0.007440,0.012857,0.017251
2021-02-02,0.040217,0.017725,0.025125,0.014014
2021-02-03,-0.005705,0.011611,0.002647,0.001354
2021-02-04,0.030026,0.012052,0.013457,0.011293
2021-02-05,-0.011195,-0.002835,0.003824,0.006078
2021-02-08,0.018815,0.018197,0.000167,0.009781
2021-02-09,-0.000537,-0.002234,-0.009333,0.000958
2021-02-10,0.007251,0.009796,0.000085,-0.000306
2021-02-11,-0.000107,-0.009488,0.019094,0.001885
2021-02-12,-0.008427,-0.014538,-0.003606,0.004671
2021-02-16,-0.007691,0.005496,0.034197,-0.001123
2021-02-17,0.021519,-0.006904,-0.003741,-0.002344
2021-02-18,0.003980,-0.001738,-0.002625,-0.006585
2021-02-19,-0.000634,0.005804,-0.001822,0.002724
2021-02-22,-0.004072,0.011541,-0.022753,-0.009646
2021-02-23,-0.002602,0.015973,-0.022038,-0.001282
2021-02-24,0.018900,0.003650,0.020497,0.011298
2021-02-25,-0.022886,-0.021538,-0.039049,-0.026609
2021-02-26,-0.027219,-0.033448,-0.063095,-0.003846
2021-03-01,0.014897,0.027802,0.004804,0.024765
2021-03-02,0.007475,0.007770,-0.018709,-0.009017
2021-03-03,0.000376,0.003427,-0.034993,-0.014661
2021-03-04,-0.012576,0.001707,-0.003252,-0.016690
2021-03-05,0.018288,0.006818,0.026445,0.017372
2021-03-08,0.021113,0.011569,-0.014424,-0.005877
2021-03-09,-0.016070,-0.006416,0.018342,0.016852
2021-03-10,0.016066,0.008142,0.002033,0.006778
2021-03-11,-0.009006,0.011974,0.018824,0.014170
2021-03-12,0.020027,0.001926,-0.017319,0.001509
2021-03-15,-0.000104,0.005218,0.002780,0.007061
2021-03-16,-0.007708,-0.004098,0.007895,-0.004282
2021-03-17,0.007978,0.004938,-0.006341,0.003570
2021-03-18,0.023068,-0.021567,-0.017080,-0.017954
2021-03-19,0.005243,0.011998,0.012985,0.001804
2021-03-22,0.002734,0.000000,0.013996,0.004791
2021-03-23,-0.009544,-0.001930,-0.000790,-0.011993
2021-03-24,-0.000969,0.017127,-0.025442,-0.009090
2021-03-25,0.013523,-0.003802,-0.019520,0.006556
2021-03-26,0.001662,0.010905,0.017767,0.015363
2021-03-29,0.019604,0.003236,0.008035,-0.005260
2021-03-30,0.001183,-0.015054,-0.003653,0.000023
2021-03-31,-0.001970,-0.006550,0.008905,0.005605
2021-04-01,0.004638,0.011813,0.032331,0.012802
2021-04-05,0.020774,0.004073,0.007178,0.011451
2021-04-06,0.007072,-0.005679,0.003632,0.000329
2021-04-07,-0.003201,-0.000816,-0.001357,-0.001475
2021-04-08,-0.005559,0.010071,0.016577,0.005892
2021-04-09,0.003036,-0.006198,0.030430,0.005508
2021-04-12,0.007063,-0.004067,-0.010896,-0.000689
2021-04-13,-0.002958,0.000000,0.014163,0.003958
2021-04-14,0.000096,0.009801,-0.017155,-0.002872
2021-04-15,0.008469,0.005932,0.021840,0.010050
2021-04-16,-0.000190,0.000268,-0.004678,0.002625
2021-04-19,-0.004698,0.001608,-0.006080,-0.006927
2021-04-20,0.002241,-0.015516,-0.011019,-0.009080
2021-04-21,0.008801,0.014402,0.011405,0.011280
2021-04-22,-0.006319,-0.008572,0.003426,-0.007251
2021-04-23,0.001471,0.002162,0.009336,0.012026
2021-04-26,-0.015970,0.002427,0.008351,0.004392
2021-04-27,0.000385,0.013179,-0.005309,-0.000236
2021-04-28,-0.013094,0.012742,0.011400,0.000142
2021-04-29,0.020536,0.011009,-0.010638,0.003534
2021-04-30,0.000048,0.000000,-0.017238,-0.008008
2021-05-03,0.011996,0.005185,-0.028482,0.002051
2021-05-04,0.022008,0.005417,-0.029407,-0.008437
2021-05-05,0.005915,0.024628,-0.008196,-0.000050
2021-05-06,-0.003170,-0.003756,0.012303,0.004793
2021-05-07,0.010415,-0.003267,-0.007108,0.008673
2021-05-10,-0.010171,0.009834,-0.012055,-0.012279
2021-05-11,-0.017003,-0.004744,0.007808,-0.006579
2021-05-12,-0.010641,-0.000753,-0.023288,-0.022536
2021-05-13,0.016915,-0.018837,0.006270,0.009761
2021-05-14,0.011229,0.014587,0.027377,0.017585
2021-05-17,0.004884,-0.004365,-0.011945,-0.001356
2021-05-18,-0.014581,0.002063,-0.003394,-0.005975
2021-05-19,-0.002699,-0.023160,0.032707,-0.003798
2021-05-20,0.008165,0.016596,0.011024,0.011154
2021-05-21,-0.000231,0.000518,-0.005362,-0.000303
2021-05-24,0.001157,0.007511,0.019813,0.009375
2021-05-25,0.001202,-0.011568,0.003172,-0.002731
2021-05-26,-0.007943,0.003641,0.008651,0.004533
2021-05-27,0.018992,0.001555,-0.016762,0.002905
2021-05-28,0.000777,-0.004398,0.054333,0.001006
2021-06-01,-0.003990,0.004938,-0.007980,0.001667
2021-06-02,0.007045,0.005948,-0.006689,0.001731
2021-06-03,0.005578,-0.006941,-0.016111,-0.005216
2021-06-04,0.012776,0.011131,0.028765,0.008419
2021-06-07,-0.018855,0.011777,0.002779,0.001642
2021-06-08,0.002334,0.002530,-0.007223,0.001769
2021-06-09,-0.007076,0.003786,-0.001396,-0.002880
2021-06-10,0.009517,-0.000503,0.017366,0.004027
2021-06-11,0.016941,-0.001761,0.000500,0.003115
2021-06-14,-0.005016,0.025958,0.024760,0.001325
2021-06-15,0.006931,0.001719,-0.014944,-0.002962
2021-06-16,-0.007778,-0.002207,-0.000783,-0.004693
2021-06-17,-0.007208,-0.006881,0.008416,-0.001405
2021-06-18,-0.006897,-0.020045,-0.006750,-0.012535
2021-06-21,0.017454,0.010101,0.007002,0.013561
2021-06-22,-0.004446,0.000000,-0.005604,0.004926
2021-06-23,-0.001083,-0.004000,-0.005224,-0.000137
2021-06-24,-0.008128,0.006024,0.007981,0.006528
2021-06-25,0.006283,0.003992,-0.007794,0.003216
2021-06-28,-0.006877,-0.009940,0.011163,0.001063
2021-06-29,-0.018724,0.000000,0.005070,-0.000040
2021-06-30,0.003482,0.005020,-0.006265,0.000360
2021-07-01,0.011612,0.008741,0.002907,0.004200
2021-07-02,0.003567,0.007428,0.013144,0.005001
2021-07-06,0.000273,-0.012042,0.008259,-0.003010
2021-07-07,0.020501,-0.000746,-0.007233,0.001100
2021-07-08,-0.007589,-0.008215,-0.010626,-0.009006
2021-07-09,0.007602,0.010291,-0.003011,0.012887
2021-07-12,0.001161,-0.002484,-0.008773,0.002173
2021-07-13,0.001472,-0.006227,0.004570,-0.005943
2021-07-14,-0.002716,-0.009023,-0.006516,-0.002375
2021-07-15,-0.000491,-0.008346,-0.020006,-0.003905
2021-07-16,-0.000447,-0.003315,0.003578,-0.007607
2021-07-19,-0.024714,-0.032753,-0.003691,-0.014629
2021-07-20,0.033359,0.003704,0.010777,0.016902
2021-07-21,0.007051,0.017396,0.008330,0.009672
2021-07-22,-0.004315,0.002073,0.025484,0.000285
2021-07-23,0.004997,0.003361,-0.000121,0.008915
2021-07-26,-0.005501,0.002319,-0.002618,0.001649
2021-07-27,0.009204,0.002057,-0.016519,-0.005939
2021-07-28,-0.001754,0.009236,0.001848,0.002969
2021-07-29,0.003821,0.007372,0.000328,0.004547
2021-07-30,-0.007919,-0.007065,-0.008646,-0.005629
2021-08-02,-0.003484,-0.007116,-0.004423,-0.001350
2021-08-03,0.023988,0.010238,0.001121,0.006796
2021-08-04,-0.008471,-0.007347,0.012607,-0.003965
2021-08-05,0.007977,0.008423,0.026170,0.007173
2021-08-06,0.000216,0.000759,0.000120,0.000825
